sigma,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.2,0.04393693362279724,1.6373771305908184e-07,6.101936677605367e-13,2.273980167542123e-18,8.47433540461484e-24,3.1580908916866706e-29,1.176910943921689e-34,4.385938902419865e-40,1.6344873123246236e-45,6.091167327196987e-51,2.269966804156061e-56,8.459378991221467e-62,3.152517155145115e-67,1.174833805625397e-72,4.378198128399143e-78,1.6316025943187565e-83,6.080416983689783e-89,2.2659605239828557e-94,8.444448974505997e-100,3.146953255729925e-105,1.1727603332849226e-110,4.370471016124296e-116,1.62872296757175e-121,6.069685613538649e-127,2.261961314521408e-132,8.429545307880446e-138,3.141399176079354e-143,1.1706905204301448e-148,4.3627575414834295e-154,1.6258484230979368e-159,6.058973183257031e-165,2.2579691632924417e-170,8.4146679448396e-176,3.1358548988625206e-181,1.1686243606024453e-186,4.355057680407759e-192,1.6229789519277155e-197,6.048279659418337e-203,2.253984057839025e-208,8.399816838960558e-214,3.13032040677922e-219,1.1665618473546376e-224,4.347371408870115e-230,1.6201145451069933e-235,6.037605008653769e-241,2.250005985725764e-246,8.384991943900916e-252,3.124795682559245e-257,1.1645029742507145e-262,4.339698702886473e-268,1.6172551936977567e-273,6.02694919765445e-279,2.2460349345395958e-284,8.370193213401495e-290,3.1192807089634047e-295,1.1624477348662277e-300,4.332039538514894e-306,1.6144008887775e-311,6.016312e-317,2.2e-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0755738746326443,2.4652356898522717e-06,8.04165067570776e-11,2.623203365759589e-15,8.556944557314733e-20,2.79129331384326e-24,9.10525750367967e-29,2.970154150305458e-33,9.688705314497269e-38,3.160476053457194e-42,1.030953936593592e-46,3.3629934269401347e-51,1.0970155298122609e-55,3.5784877336029893e-60,1.167310225930763e-64,3.807790510967114e-69,1.2421092742376767e-73,4.051786579917165e-78,1.3217013051667678e-82,4.311417458999656e-87,1.406393444048362e-91,4.58768499750228e-96,1.4965124962275034e-100,4.881655241334814e-105,1.592406208122226e-109,5.194462546627464e-114,1.6944446090885074e-118,5.527313956923316e-123,1.8030214392687464e-127,5.881493860848627e-132,1.918555668934785e-136,6.258368948243191e-141,2.041493115187055e-145,6.659393483866231e-150,2.1723081622490116e-154,7.086114919033172e-159,2.311505591994759e-163,7.540179862835259e-168,2.459622531773449e-172,8.02334043598372e-177,2.617230527046759e-181,8.537461031796815e-186,2.78493774683635e-190,9.084525510415833e-195,2.963391330493739e-199,9.666644854017785e-204,3.1532798848452987e-208,1.0286065312554915e-212,3.3553361413503634e-217,1.0945177071460328e-221,3.570339783525091e-226,1.1646523474763454e-230,3.799120455541325e-235,1.239281083920542e-239,4.0425609636128624e-244,1.3186918897224532e-248,4.3016006825184983e-253,1.4031911909108667e-257,4.577239180409706e-262,1.4931050487193508e-266,4.870540075888976e-271,1.588780417773324e-275,5.182635142242499e-280,1.6905864848995812e-284,5.514728674664372e-289,1.7989160937232597e-293,5.868102137324343e-298,1.9141872605522292e-302,6.244119108210927e-307,2.0368447873945e-311,6.64423053e-316,2.1675e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.11416175671597284,1.939113714564676e-05,3.293714110306081e-09,5.594593323200136e-13,9.502790285914315e-17,1.6141123760254604e-20,2.7416776378832818e-24,4.656922517735923e-28,7.910093818666251e-32,1.343582247327605e-35,2.282164152179779e-39,3.876408182568461e-43,6.584338108865357e-47,1.1183937885285115e-50,1.8996665200637778e-54,3.2267104167301314e-58,5.480783076118714e-62,9.30947598263535e-66,1.5812766509387334e-69,2.6859039665260685e-73,4.562187213172341e-77,7.749179578804056e-81,1.3162498893332256e-84,2.2357383172646274e-88,3.797550802315751e-92,6.450393583544803e-96,1.0956424166139508e-99,1.8610217958576055e-103,3.161069772527159e-107,5.369288059402044e-111,9.120094252709087e-115,1.5491088996919191e-118,2.6312648933337636e-122,4.469379099343935e-126,7.591538801076012e-130,1.2894735507377836e-133,2.1902569184215177e-137,3.720297609787205e-141,6.319173878178223e-145,1.0733538735610471e-148,1.8231632173738798e-152,3.0967644493213987e-156,5.260061174552664e-160,8.93456509619237e-164,1.5175955337607491e-167,2.5777373372904417e-171,4.3784589716042e-175,7.437104893771907e-179,1.2632419204947153e-182,2.145700743082766e-186,3.644615971153925e-190,6.190623562028516e-194,1.0515187440889388e-197,1.7860747921296773e-201,3.033767282812632e-205,5.153056281193014e-209,8.752810140573584e-213,1.4867232410508615e-216,2.5252986869149717e-220,4.2893884228430116e-224,7.285812619850312e-228,1.2375439176569741e-231,2.1020509695200433e-235,3.570473916453702e-239,6.064688331980373e-243,1.0301278044509642e-246,1.749740852975457e-250,2.972051661301428e-254,5.048228177574862e-258,8.574752607664463e-262,1.4564789802741936e-265,2.4739267907093005e-269,4.202129827261236e-273,7.137598069381773e-277,1.2123686866963442e-280,2.0592891588936575e-284,3.497840126086238e-288,5.941314989601614e-292,1.0091720185381203e-295,1.714146051476576e-299,2.911591514446796e-303,4.945532581483435e-307,8.40031728117e-311,1.4268499756e-314,2.4236e-318,4.1e-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.15737672866208233,9.65391309078013e-05,5.9219684947680786e-08,3.6326938644717755e-11,2.2283915769949893e-14,1.3669549941952767e-17,8.385267542050116e-21,5.143747383808538e-24,3.155312220600684e-27,1.9355529085295773e-30,1.187319922655437e-33,7.283337967782299e-37,4.4677943105931995e-40,2.7406645263568534e-43,1.6811969226563499e-46,1.031291157880737e-49,6.326215792987011e-53,3.8806699692528992e-56,2.380506752070609e-59,1.4602665110799733e-62,8.957665343847044e-66,5.494871504860953e-69,3.3707011476681017e-72,2.0676782372144958e-75,1.268369133112899e-78,7.780515502261286e-82,4.7727763078210904e-85,2.92774864054674e-88,1.795959322077786e-91,1.101689483136727e-94,6.758057948939813e-98,4.145573497823839e-101,2.5430056616421063e-104,1.5599476884292374e-107,9.569136346571746e-111,5.8699641724193755e-114,3.600793022228335e-117,2.2088227471385558e-120,1.3549509505707254e-123,8.311631527839158e-127,5.098577083212571e-130,3.127603550084245e-133,1.9185556689348942e-136,1.1768933612775416e-139,7.219378651587892e-143,4.4285599553749125e-146,2.716597123498514e-149,1.6664333340329892e-152,1.0222347777501881e-155,6.27066153503438e-159,3.846591501562959e-162,2.3596021085222315e-165,1.4474430436089373e-168,8.879002764597523e-172,5.446617774829014e-175,3.341101019065634e-178,2.0495207266406454e-181,1.2572308304837045e-184,7.712190174868118e-188,4.73086372455955e-191,2.9020383409744146e-194,1.7801879366689255e-197,1.0920148935032647e-200,6.698711428549153e-204,4.1091687549260404e-207,2.520674018662353e-210,1.5462488613402726e-213,9.485104077300968e-217,5.818416530910089e-220,3.569172320226254e-223,2.18942576279885e-226,1.3430523215823478e-229,8.238642155200832e-233,5.0538034498524585e-236,3.1001382058592394e-239,1.9017076921954147e-242,1.1665583617272499e-245,7.155981000133258e-249,4.389670140330365e-252,2.6927410707978654e-255,1.6517993932491559e-258,1.0132579270719988e-261,6.215595132014288e-265,3.812812297136872e-268,2.3388810410640385e-271,1.4347321866215713e-274,8.801030968173789e-278,5.398787789458342e-281,3.3117608267719194e-284,2.0315226679508764e-287,1.246190339904784e-290,7.644464852752278e-294,4.6893192005829456e-297,2.8765538188116335e-300,1.764555049161753e-303,1.0824252621870133e-306,6.63988606519935e-310,4.0730837037e-313,2.4985385e-316,1.5327e-319,9.4e-323
0.28,0.2030322099837136,0.0003450094411971393,5.862674243520403e-07,9.962321368971264e-10,1.6928767135297184e-12,2.8766704677256495e-15,4.8882667673009115e-18,8.306530850991239e-21,1.4115116474415978e-23,2.398552616734746e-26,4.075810968809718e-29,6.925941477191544e-32,1.176910943921689e-34,1.9999004820992282e-37,3.398389622390033e-40,5.774813361435674e-43,9.813021185005429e-46,1.667506441341082e-48,2.833559287697046e-51,4.8150088286536795e-54,8.182045147484959e-57,1.3903580487141844e-59,2.362606742910072e-62,4.01472888714266e-65,6.82214595620971e-68,1.1592731852175672e-70,1.9699290026787173e-73,3.3474597058556724e-76,5.688269205179517e-79,9.665958486070175e-82,1.6425163803667664e-84,2.791094192739488e-87,4.742848769036067e-90,8.059425047159816e-93,1.3695214680856938e-95,2.3271995713994032e-98,3.954562211201997e-101,6.719905965289849e-104,1.141899754527126e-106,1.9404066903975913e-109,3.2972930497728595e-112,5.603022041659375e-115,9.521099740128235e-118,1.6179008325769148e-120,2.7492655003083398e-123,4.671770135099901e-126,7.938642591180193e-129,1.3489971545690375e-131,2.2923230289483505e-134,3.895297222273213e-137,6.61919819250327e-140,1.1247866905024582e-142,1.9113268138190374e-145,3.247878215550291e-148,5.5190524335124426e-151,9.378411917671146e-154,1.5936541853351264e-156,2.70806367296669e-159,4.6017567200749085e-162,7.819670239716795e-165,1.3287804283776585e-167,2.2579691632924417e-170,3.836920407237157e-173,6.519999675285819e-176,1.1079300911623542e-178,1.882682742387011e-181,3.1992039360204304e-184,5.43634123467421e-187,9.237862484185211e-190,1.5697709101188508e-192,2.667479316209856e-195,4.532792560073795e-198,7.702480865664228e-201,1.3088666798587032e-203,2.224130141343375e-206,3.779418455488408e-209,6.422287795200533e-212,1.0913261130024635e-214,1.854467944913928e-217,3.1512591128709926e-220,5.354869586011607e-223,9.09941939273529e-226,1.5462455612584342e-228,2.6275031763237716e-231,4.4648619304509277e-234,7.587047748457517e-237,1.2892513684416252e-239,2.1907982474033193e-242,3.7227782559012836e-245,6.326040272781705e-248,1.0749709701192757e-250,1.826675988091757e-253,3.1040328141147485e-256,5.274618911023993e-259,8.963051076656652e-262,1.5230727746956755e-264,2.5881261382753214e-267,4.3979493422191155e-270,7.47334456797862e-273,1.2699300216030754e-275,2.1579658814058867e-278
0.3,0.24934848212412497,0.0009639757255188604,3.7266531720786587e-06,1.4406943550769131e-08,5.569609322116636e-11,2.1531664847366155e-13,8.323969676981166e-16,3.2179802014602396e-18,1.244045446924988e-20,4.809380347686752e-23,1.8592680344506915e-25,7.187781739060989e-28,2.7787390183170706e-30,1.0742383133250843e-32,4.152919530076736e-35,1.6054855248933572e-37,6.20667882431729e-40,2.3994524666167578e-42,9.276091614401543e-45,3.586062938770969e-47,1.3863432936411706e-49,5.3594924591104566e-52,2.0719369835027718e-54,8.009942912241775e-57,3.0965799620463334e-59,1.1971130838763012e-61,4.627943580183719e-64,1.789126029097635e-66,6.916618347943449e-69,2.6739094168362048e-71,1.0337120265672909e-73,3.9962481419217897e-76,1.5449176174185986e-78,5.97252813100498e-81,2.3089316785220326e-83,8.926145476664937e-86,3.4507765566103514e-88,1.3340426587020371e-90,5.1573023811921184e-93,1.993771914080136e-95,7.707762996157741e-98,2.9797596197129e-100,1.1519512724636078e-102,4.453351623908318e-105,1.721630173102131e-107,6.655684758919667e-110,2.5730345751489346e-112,9.94714618362825e-115,3.845487276156901e-117,1.486634670698073e-119,5.747210913490277e-122,2.221825841626025e-124,8.589401267543277e-127,3.320593934620734e-129,1.2837150966861707e-131,4.962740045624412e-134,1.918555668934785e-136,7.416982999234802e-139,2.867346395086798e-141,1.1084932175610941e-143,4.285346254238499e-146,1.656680638887518e-148,6.404595046549649e-151,2.475965297562438e-153,9.57188410848253e-156,3.700413954768279e-158,1.4305504832125086e-160,5.5303939235835485e-163,2.1380061248399945e-165,8.265360936335251e-168,3.1953225303790664e-170,1.2352861722303096e-172,4.7755176912374886e-175,1.8461770018963921e-177,7.137172852662878e-180,2.7591740270008354e-182,1.0666746439292343e-184,4.1236789882310645e-187,1.594181364932352e-189,6.1629778446643055e-192,2.3825580168811395e-194,9.210779020923305e-197,3.5608136117221477e-199,1.3765821054465728e-201,5.3217564850835496e-204,2.0573485573054768e-206,7.953545221602668e-209,3.0747770652401847e-211,1.1886842580901272e-213,4.5953584128247117e-216,1.776528863623507e-218,6.867918712236941e-221,2.655082526589927e-223,1.0264337011506473e-225,3.96811071711195e-228,1.5340399136939417e-230,5.930475797104611e-233,2.2926745820683052e-235,8.863296840075373e-238,3.4264797756173505e-240,1.3246497172055547e-242
0.32,0.2950057245620625,0.002234996474564941,1.693161243612679e-05,1.28268434427341e-07,9.717202855017419e-10,7.36143944900537e-12,5.5767890791115274e-14,4.2247955238020333e-16,3.2005688156277403e-18,2.424647698535281e-20,1.8368348880070491e-22,1.3915268629904727e-24,1.054175866903871e-26,7.986096337186819e-29,6.050008988931308e-31,4.5832916635016765e-33,3.472153927565425e-35,2.6303918192055936e-37,1.9926999974321676e-39,1.50960524237237e-41,1.1436282384376917e-43,8.663758650551146e-46,6.563384099149221e-48,4.972208087793907e-50,3.7667844658867126e-52,2.853594411560668e-54,2.1617910818726353e-56,1.6377031938144807e-58,1.240671114577282e-60,9.398924178447949e-63,7.120321789897748e-65,5.3941261179600896e-67,4.086415956332366e-69,3.0957369188251e-71,2.3452304349306062e-73,1.7766709307495713e-75,1.3459485895951832e-77,1.0196472371329702e-79,7.724518575450204e-82,5.851846113980501e-84,4.433169861296223e-86,3.3584264924794743e-88,2.5442355827281765e-90,1.927430811695738e-92,1.4601594125535021e-94,1.1061696726705405e-96,8.379984638774609e-99,6.348406061120955e-101,4.809347660423708e-103,3.643406659267618e-105,2.760127364888014e-107,2.090983462146674e-109,1.5840616250505106e-111,1.2000339923212892e-113,9.091070447973592e-116,6.88710173368916e-118,5.217446126023247e-120,3.9525688933555697e-122,2.994338701227724e-124,2.2684144159365462e-126,1.718477592504457e-128,1.301863193600213e-130,9.862495631269339e-133,7.471508569791929e-135,5.660173894676753e-137,4.287965170449159e-139,3.2484241023543905e-141,2.460901320159648e-143,1.8642994623682947e-145,1.4123331386409414e-147,1.069938030218302e-149,8.105505402280696e-152,6.140469445038493e-154,4.651821587194543e-156,3.5240699872831153e-158,2.6697217514654095e-160,2.0224950855026632e-162,1.5321770400369096e-164,1.1607279042820567e-166,8.793300203392683e-169,6.661520601144826e-171,5.046553136256574e-173,3.8231058765598163e-175,2.896261695607181e-177,2.1941144400085356e-179,1.6621903273297685e-181,1.2592217770819166e-183,9.539458013960388e-186,7.226785690682439e-188,5.474779735140341e-190,4.147516535179407e-192,3.1420247465253754e-194,2.3802966001558827e-196,1.803235926444953e-198,1.36607337346482e-200,1.0348931242561516e-202,7.840016498647022e-205,5.9393436151426e-207,4.499455145894506e-209,3.4086420860212305e-211,2.5822772966626173e-213
0.34,0.339089928766686,0.004486984416169169,5.9363327165750824e-05,7.853837181960666e-07,1.0390717876744015e-08,1.3747040522061624e-10,1.8187494392295367e-12,2.4062266473930996e-14,3.1834658220306473e-16,4.2117622839132425e-18,5.572210454855425e-20,7.372099197476854e-22,9.753372924039955e-24,1.290382574178509e-25,1.7071911437319038e-27,2.2586337258096283e-29,2.9881986713058517e-31,3.953421573917714e-33,5.230422692841857e-35,6.919910015739818e-37,9.155121380814962e-39,1.2112331996631366e-40,1.602475601296292e-42,2.1200938460604406e-44,2.8049088001510726e-46,3.7109269440050246e-48,4.909599478956594e-50,6.495457174847099e-52,8.593565338906066e-54,1.1369386826229996e-55,1.5041830917283605e-57,1.9900517134499744e-59,2.6328615472300288e-61,3.4833064286883194e-63,4.608454891563387e-65,6.097039385527698e-67,8.066453972833609e-69,1.0672012362310091e-70,1.4119196395946352e-72,1.867986093900591e-74,2.471367313799667e-76,3.269647680815344e-78,4.32578188477561e-80,5.723059712044132e-82,7.571674518055751e-84,1.0017413392826173e-85,1.3253154350926934e-87,1.7534077247453913e-89,2.3197787996649886e-91,3.0690943147045583e-93,4.0604474503828285e-95,5.372019171365065e-97,7.107243802599377e-99,9.402966158207434e-101,1.2440233517817404e-102,1.6458573536685605e-104,2.177488408674289e-106,2.8808424735851757e-108,3.8113880765340804e-110,5.04251072495035e-112,6.67130029812208e-114,8.826207834820111e-116,1.1677175552324207e-117,1.544903897932849e-119,2.043925813355778e-121,2.7041376075830362e-123,3.577605484975833e-125,4.733213639067889e-127,6.262096658545037e-129,8.284826663493537e-131,1.096092197019477e-132,1.4501427165169434e-134,1.9185556689348942e-136,2.5382714493393943e-138,3.358162629759887e-140,4.442888191037046e-142,5.877992716352362e-144,7.776652683539316e-146,1.0288601888218213e-147,1.3611939882350054e-149,1.800875467568405e-151,2.3825791751366348e-153,3.152179941381105e-155,4.1703707001787815e-157,5.517448908480933e-159,7.299649035131129e-161,9.657520517169268e-163,1.2777011893404711e-164,1.690413524195621e-166,2.2364367401572317e-168,2.9588318012924346e-170,3.914568863559466e-172,5.179020105453385e-174,6.851903795173706e-176,9.065148360570643e-178,1.1993296645093657e-179,1.5867270859332304e-181,2.0992583771904554e-183,2.7773432326657187e-185,3.6744573778279046e-187,4.861349819019283e-189
0.36,0.38100152941016036,0.008046395411734675,0.0001698566765463803,3.5856160885735564e-06,7.569112380454662e-08,1.5978136201062614e-09,3.3729296597439634e-11,7.120138635959263e-13,1.5030368050760997e-14,3.172859059237991e-16,6.6977964716431884e-18,1.4138818251299776e-19,2.9846559594583228e-21,6.300506193656711e-23,1.3300152123231977e-24,2.8076164210299056e-26,5.926781810162674e-28,1.2511232788840152e-29,2.6410782598432026e-31,5.575225473254935e-33,1.1769109439216723e-34,2.4844185702752208e-36,5.24452225056305e-38,1.1071006297301967e-39,2.337051395324732e-41,4.9334352069877645e-43,1.041431223559572e-44,2.198425534946885e-46,4.6408007781706725e-48,9.796571009711213e-50,2.0680224843899695e-51,4.365524418393954e-53,9.215472071240846e-55,1.9453544948229458e-56,4.106576506631717e-58,8.66884192557121e-60,1.829962748999884e-61,3.8629884954403e-63,8.154636002322833e-65,1.7214156451377242e-66,3.633849288283186e-68,7.670931008007508e-70,1.61930718258851e-71,3.4183018317405417e-73,7.215917732299726e-75,1.5232554432680024e-76,3.2155399098571933e-78,6.78789428101537e-80,1.4329011631607286e-81,3.024805128638862e-83,6.385259710486861e-85,1.3479063885584468e-86,2.8453840794177244e-88,6.00650803952532e-90,1.2679532120059268e-91,2.676605670477384e-93,5.650222616572542e-95,1.1927425832260863e-96,2.517838616956754e-98,5.315070820974331e-100,1.1219931905769944e-101,2.3684890796438612e-103,4.999799078555343e-105,1.0554404088568432e-106,2.2279984438290062e-108,4.7032281728544025e-110,9.92835309521834e-112,2.0958412299079474e-113,4.424248834479616e-115,9.339437296141921e-117,1.9715231279215832e-118,4.161817592089157e-120,8.785453959184656e-122,1.8545791486793216e-123,3.914952869476219e-125,8.264331010695664e-127,1.7445718845520544e-128,3.682731314162733e-130,7.774119285315178e-132,1.6410898734286204e-133,3.4642843437676675e-135,7.312985235476669e-137,1.543746059716811e-138,3.2587948972330223e-140,6.879204073356533e-142,1.4521763466325086e-143,3.0654943787559372e-145,6.471153319620125e-147,1.3660382343621377e-148,2.8836597829964096e-150,6.087306734832179e-152,1.285009539004253e-153,2.7126109908069985e-155,5.7262286108387955e-157,1.2087871874998895e-158,2.551708225372191e-160,5.386568400761356e-162,1.1370860840427246e-163,2.400349659239203e-165,5.067055667522594e-167,1.0696380437302875e-168
0.38,0.42036405283863576,0.01319053419143756,0.000413497649999246,1.2962336421146816e-05,4.0634370071065117e-07,1.2738074197619485e-08,3.993135219772978e-10,1.251769194936174e-11,3.924049728223933e-13,1.2301122548681594e-14,3.856159489247086e-16,1.208830002925561e-17,3.7894438237001285e-19,1.1879159566048119e-20,3.723882410211932e-22,1.1673637455565559e-23,3.6594552789927286e-25,1.1471671096452645e-26,3.5961428057514055e-28,1.1273198970424279e-29,3.5339257057178825e-31,1.1078160623526889e-32,3.472785027769313e-34,1.0886496647725228e-35,3.4127021486572587e-37,1.06981486628057e-38,3.3536587673355063e-40,1.0513059298595183e-41,3.295636899385238e-43,1.0331172177485045e-44,3.2386188715374225e-46,1.0152431897259907e-47,3.182587316289261e-49,9.976784014221133e-51,3.127525166614252e-52,9.804175026604622e-54,3.0734156507637587e-55,9.634552358283202e-57,3.02024228715808e-58,9.467864342753244e-60,2.9679888793665682e-61,9.304060207396236e-63,2.916639511173944e-64,9.143090058013916e-66,2.8661785417323634e-67,8.984904863631558e-69,2.81659060079755e-70,8.829456441561734e-72,2.7678605840465757e-73,8.67669744272908e-75,2.7199736484774664e-76,8.526581337247652e-78,2.672915207887912e-79,8.379062400247849e-81,2.6266709284326624e-82,8.2340956979497175e-84,2.5812267242570267e-85,8.091637073974833e-87,2.536568753206676e-88,7.951643135897376e-90,2.492683412611292e-91,7.814071242026485e-93,2.449557335141167e-94,7.678879488418618e-96,2.4071773847358435e-97,7.546026696112418e-99,2.365530652602488e-100,7.415472398586632e-102,2.324604453284198e-103,7.287176829433709e-105,2.284386320795921e-106,7.161100910247916e-108,2.2448640048276153e-109,7.037206238720934e-111,2.206025467012452e-112,6.915455076945478e-114,2.1678588772602345e-115,6.795810339920247e-117,2.130352610153923e-118,6.678235584253951e-120,2.0934952414085732e-121,6.562694997064782e-123,2.057275544391418e-124,6.449153385071552e-126,2.021682486702745e-127,6.337576163875419e-129,1.986705226814751e-130,6.227929347423366e-132,1.9523331107697293e-133,6.120179537657656e-135,1.918555668934785e-136,6.014293914342511e-138,1.8853626128128213e-139,5.910240225067186e-141,1.8527438319086977e-142,5.807986775421983e-144,1.8206893906496062e-145,5.707502419344245e-147,1.7891895253587282e-148,5.608756549631367e-150,1.7582346412811517e-151
0.4,0.4569495387583934,0.020115719062153828,0.0008838263005766874,3.8832617781887363e-05,1.7061861499295853e-06,7.496458761863539e-08,3.2937141103060925e-09,1.447156982389992e-10,6.358364027791966e-12,2.79367018242558e-13,1.2274530137092522e-14,5.39305215891948e-16,2.369541747340193e-17,1.0411039847077888e-18,4.574291667117109e-20,2.0098034935223008e-21,8.830460269098166e-23,3.879833467075025e-24,1.7046798551275127e-25,7.489840564389729e-27,3.290806277274959e-28,1.4458793697212234e-29,6.352750589489555e-31,2.791203809764649e-32,1.2263693651903129e-33,5.388290939614706e-35,2.3674498135745895e-36,1.04018485315775e-37,4.5702532849265856e-39,2.008029152219791e-40,8.822664357494803e-42,3.876408182568516e-43,1.7031748901474625e-44,7.483228209746328e-46,3.2879010114043433e-47,1.444602884984088e-48,6.347142106972874e-50,2.7887396145240145e-51,1.2252866733630841e-52,5.383533923719951e-54,2.365359726658456e-55,1.0392665330567368e-56,4.56621846799426e-58,2.006256377382409e-59,8.814875328458873e-61,3.8729859220510916e-62,1.7016712538155017e-63,7.476621692775218e-65,3.284998310427928e-66,1.4433275271827737e-67,6.341538575866629e-69,2.7862775947812968e-70,1.2242049373829311e-71,5.3787811075241475e-73,2.3632714849612632e-74,1.038349023688345e-75,4.562187213172471e-77,2.0044851676271693e-78,8.807093175913962e-80,3.869566682852962e-81,1.700168944958594e-82,7.470021008322437e-84,3.2820981720812185e-85,1.4420532953223931e-86,6.335939991799593e-88,2.783817748615912e-89,1.2231241564060082e-90,5.374032487319697e-92,2.361185086854006e-93,1.0374323243368393e-94,4.558159517316628e-96,2.0027155215724349e-97,8.799317893789583e-99,3.866150462306941e-100,1.6986679624048596e-101,7.463426151239104e-103,3.279200594101956e-104,1.4407801884089582e-105,6.330346350404482e-107,2.7813600741090115e-108,1.2220443295892316e-109,5.369288059402349e-111,2.3591005307091505e-112,1.0365164342871314e-113,4.554135377284463e-115,2.0009474378375894e-116,8.791549476019731e-118,3.862737257747812e-119,1.697168304983284e-120,7.456837116380143e-122,3.276305574229551e-123,1.439508205449235e-124,6.324757647317336e-126,2.7789045693432026e-127,1.2209654560901588e-128,5.364547820070667e-130,2.357017814900398e-131,1.0356013528246759e-132,4.550114789936871e-134,1.999180915043407e-135,8.783787916544508e-137
0.42,0.49062546095140636,0.028923646123711844,0.0016992792956804894,9.983236379118899e-05,5.865133812013877e-06,3.445755797181276e-07,2.0243754694022457e-08,1.1893170271874538e-09,6.987216613406511e-11,4.104977469137772e-12,2.411667042037404e-13,1.4168501448245734e-14,8.323969676981107e-16,4.890317542500579e-17,2.873052953643448e-18,1.6879135562674568e-19,9.916462450921559e-21,5.825904245830669e-22,3.422708496055853e-23,2.0108352205336487e-24,1.1813621547958505e-25,6.940481878040296e-27,4.077520894321381e-28,2.3955363526317366e-29,1.407373393174284e-30,8.268293927741605e-32,4.857608137761821e-33,2.853836235898622e-34,1.6766237683965826e-35,9.85013514577932e-37,5.78693707073617e-38,3.399815349235136e-39,1.9973855370478826e-40,1.1734604894073592e-41,6.894059732881447e-43,4.0502479657018665e-44,2.379513555043698e-45,1.3979600277770938e-46,8.212990571623855e-48,4.825117513326981e-49,2.834748051197531e-50,1.6654094934627878e-51,9.784251477814e-53,5.748230531702748e-54,3.3770753256418164e-55,1.9840258131888668e-56,1.1656116751413437e-57,6.84794808713729e-59,4.0231574549423406e-60,2.3635979276274607e-61,1.388609624667313e-62,8.158057117837179e-64,4.792844205860882e-65,2.8157875398333727e-66,1.6542702263898268e-67,9.718808479711472e-69,5.7097828854386974e-70,3.354487401095035e-71,1.9707554472521343e-72,1.1578153584974629e-73,6.802144863999785e-75,3.996248141921676e-76,2.347788753564159e-77,1.3793217627150603e-78,8.103491092250818e-80,4.760786761816193e-81,2.7969538478494853e-82,1.6432054654797103e-83,9.653803204005158e-85,5.671592400312257e-86,3.332050558264275e-87,1.9575738415577962e-88,1.1500711883398503e-89,6.756648000551795e-91,3.969518814679682e-92,2.332085320829146e-93,1.3700960236072068e-94,8.049290037282496e-96,4.72894373736758e-97,2.778246127001107e-98,1.632214712390109e-99,9.589232722942494e-101,5.633657356274113e-102,3.3097637866235414e-103,1.9444804024236077e-104,1.1423788158812317e-105,6.711455447674218e-107,3.9429682693624934e-108,2.3164869221604595e-109,1.3609319918285542e-110,7.995451511787734e-112,4.6973136983470904e-113,2.7596635347169307e-114,1.6212974721119082e-115,9.525094128353914e-117,5.595976044779441e-118,3.2876260824058503e-119,1.9314745401382863e-120,1.1347378946672012e-121,6.666565169953706e-123,3.916595310168457e-124
